0,1,2,3,4,5,label
14.280381586771188,41.80995547762862,56.81563694911853,18.116381496266484,29.267066342763787,45.82149187015381,0
14.910218591699088,41.89149752643637,55.67330347668314,18.01098445788783,29.883958144417097,47.20882719755063,0
15.974148835913295,42.066063783485205,55.501874636691525,17.722110897099682,29.5854871473728,46.88002098666182,1
15.981976098256824,41.924328298954656,56.86065979350675,18.246022728016566,27.50333587058153,44.79973185249957,0
15.557486071603506,42.011878905446075,55.533242268764226,17.858076931096253,29.217169408617373,46.09375325295032,0
16.55935693813867,42.082650632619476,54.69950164096565,17.319737410873326,28.414019668359515,45.19068407274438,0
15.166404169367333,41.82923621578498,57.893434123559544,18.669525778040498,29.35143308237333,46.95646532264613,0
18.08545037727286,42.34543716044767,54.72308603576705,17.376065490895492,28.333511531227003,45.084945171554835,0
16.65024048320005,42.096798013602466,53.855957647146205,16.97549919069446,28.967527894885308,46.23667822722204,0
16.731051565610382,41.92468168572307,56.911349632577846,18.558102437794915,29.05940971346604,46.57961622289812,0
15.821682748180914,41.850442398028115,55.667790957416656,18.054145973893622,29.42491603412056,46.66480829415212,0
15.11101409412672,41.92982577837292,55.69450149399389,17.58983047343847,28.606602542188906,45.60407768301799,0
16.031911261579953,42.23511608217362,57.27186833841797,18.598713417595533,29.157224473826407,46.14552581367897,1
16.521062472717613,42.14238091685612,55.27797744070493,17.491748493758262,28.686341794603837,46.17858997542846,1
15.72043172191484,42.04605435654511,55.02034056690413,17.672537121328272,29.201525421295013,46.795323106500575,1
16.025863539997438,41.9796474877463,55.87087795320391,17.871915567150715,29.21564668783401,45.43084224280736,0
15.159473931713304,42.02936287897799,56.462566421620686,18.26362491288716,28.084627491643104,44.30732043817816,0
14.603370490609686,41.878622684781924,55.89075086811656,17.947665308006613,29.876600800072193,46.74211019020679,0
13.593033060999787,41.6724522004389,54.838979566121424,17.468223575214072,28.920688232343586,45.81951636142294,0
16.35911272364436,42.032489049074094,56.02674916551658,18.195675888174407,27.875752080107926,45.50069146658434,1
16.78900800661802,42.11303909641468,54.80222012227024,17.278303382785158,29.056899882575436,46.4359622174151,0
14.726755361977347,41.90884131788689,56.557515608957615,18.556257371590878,28.842100428772945,45.371324820909955,0
16.247833275206347,42.12763381938321,56.157466349489106,18.08121417204035,28.50154661990406,45.45394840599103,0
15.216334712349695,42.031102128159,55.94878663290695,17.810699569360676,28.649207377431892,44.85863968709371,0
13.301503225291052,41.812410032586094,57.15691302038421,18.71019604031311,28.035057121896443,44.816156224099906,1
18.75737362993806,42.23299904175875,55.72526714409221,18.05988593337673,28.32917616487679,45.301369490787884,0
16.169726839999015,41.93469481071652,56.54673304099742,18.304527821470824,28.51080070259768,45.9816960062741,1
15.3614390178709,41.92279265166486,57.15689964894409,18.467709018935032,29.496045303117466,46.94907923488943,0
15.816783008464483,42.00127757354557,54.563140551980254,17.08682528235856,29.301163887610656,45.7088582348997,0
17.881726832894497,42.268810349713476,56.87451999508007,18.721148727131297,29.097362753875423,45.8386897256242,1
16.84121265105235,42.03864067946808,55.094511163966295,17.57551031649442,29.14033544084821,47.00350222474991,0
17.467272621997495,42.2024962959476,55.78514976698587,17.78472445385977,28.984572175886694,46.049902390385114,0
15.715936162151447,42.05243984439629,56.43651934342232,18.37781272035204,28.646597910531998,45.72850121052349,1
15.862315103334115,41.836172144265454,56.14619727899072,18.086276228930267,29.621645682290925,46.287309515771206,1
13.680898462373186,41.68023745687905,56.21123696015429,18.206497778332512,28.416681996628398,46.241431021912916,0
13.620033616226575,41.56575284437002,56.13838344257059,18.133315922182213,28.694033013959068,45.446476882706264,0
15.172499639476982,41.93366189749759,56.69036261686543,18.664617674565307,29.583692471334988,46.561089183205006,0
14.957205163700433,41.831614260316464,58.26482732480606,18.84335575767,29.021962774304754,45.81781138015298,0
16.098146113986456,42.00187040871057,55.58477750872851,17.51486850363899,29.418382282572974,45.88124421065956,1
14.99204021587401,41.76595799353919,55.78919355348612,18.002478689870497,28.905120488357703,46.217275530099364,1
12.95074027111468,41.61692842487741,55.58859216408383,17.653099578422058,29.83909453547859,46.655923900819865,1
