0,1,2,3,4,5,label
45.44321033930696,6.1455008260293695,33.00221400800181,11.44981715765935,54.4148006991066,64.61255707422598,1
45.60895828104778,6.567353328365639,31.257062686883625,10.9298961817139,52.855718256828645,63.59847846804335,0
46.17874402709911,6.8390047858158125,33.13472667551526,11.315698539071635,52.96068733812931,63.55843425332213,0
45.94887774588545,6.633647708016602,31.891993193308235,10.945467918274977,53.26473822247616,64.14025380757366,1
45.615803422367705,6.2333433576869215,31.08727702445228,10.779498021688493,53.27940509934915,63.3701989555361,1
46.017661382967034,6.778703777983434,31.16312792857697,10.7562256551441,53.774183765627726,63.93114473089061,0
46.495442689444076,7.411248682452023,32.276187097742145,11.125697755518198,53.45901015560678,63.67697338969504,0
46.965287292739674,8.290872641484214,32.817790947948964,11.247104276611516,54.460274612625426,63.61246452498661,1
47.36891985728672,8.738925824046675,32.305348901201874,11.142879285598097,54.00063968128155,64.04162039632145,0
46.58680273878042,7.946548133703178,33.19501771461449,11.389883443373256,53.855484231513174,63.7939071164346,1
46.10104087795796,6.983873749690478,32.300805720005364,11.134734454142064,54.335588956135474,63.466707352425686,0
45.558864473059685,6.640386261529429,33.541353057000954,11.387029850720026,53.276789186846344,63.44590534447694,1
46.579672601727076,8.55194679515371,32.017119553098524,11.150489700566022,54.37119450524911,63.99207533009654,1
45.693557208393536,6.877299329168589,31.907558378616127,11.089592147298813,52.716030682334434,63.736546287013404,0
46.66760482197935,7.907878748106197,31.65205612485572,10.762823357693872,53.45416472056032,63.822640548948065,0
46.16619351413743,6.86859968900031,33.06967597463067,11.16659412937267,53.285150651759174,63.56895022885375,1
45.843527476238535,6.618570607584562,32.55768172932046,11.311963715839367,53.7886698245015,63.9525794766281,1
46.255008993781814,7.060692650049659,32.46881661153961,11.541482526648666,54.58119955647157,64.77802365460576,1
45.374904700036346,6.2295224896333465,31.885354156208283,10.858878435144103,53.5804449220221,63.61356369722142,0
45.22474797864108,6.0434871146983875,31.983662798927828,11.146444088401832,54.487706629116275,63.98067526911337,1
45.79998472986218,6.245845373278778,31.66479795055561,10.93766435045782,54.465342445470704,64.06862268890725,0
45.526801218812025,6.013049559909401,31.808372415148824,10.92634342225734,55.048515607166365,64.42906447771824,1
45.401357090233184,6.595991803531264,32.07077159473161,11.201786186057019,53.29531231493048,64.00602638125585,0
