0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,label
99.8464611370064,83.22362402367547,39.05737168127368,19.177666210838503,57.81927218106349,53.954180931669605,29.22766816639984,75.37984210288326,65.92021116730963,52.79487768990267,12.884454525938333,70.44308771440588,-3.1507984330832013,86.8032806919887,61.95418885737347,0
95.93211859192213,81.62983320276544,36.76141982257617,17.259144262712006,55.04843996418693,52.710229008133744,28.30121274792551,74.56607805530548,65.68476909626986,53.31981908313553,14.145458706174221,71.39943561151257,-1.5890819219528498,87.98993632450069,61.78875367957003,1
98.84965093218621,82.70908342053268,39.27080541122394,19.361899588896552,56.94594007287807,50.568815112936846,25.64209216758492,73.07832717997249,63.66746078297514,50.581296857379286,16.686457241330448,73.37327315005318,1.468407919617831,91.07134871183584,62.76276986191449,0
101.69081037412336,85.50054170996417,40.78176378998197,20.626275094161944,60.25766710960409,50.91735519331582,26.02322000243825,73.33977045052733,64.45655834908382,51.40124109686668,14.387809023294619,71.50952589313054,-0.4518869788396733,88.72252818212965,64.0384383635245,0
98.02494969671258,82.13095134427084,39.178185740024034,19.654347189223746,56.833264133355215,51.36565644924518,26.035035365847907,72.86464012835852,65.29849179621078,51.18953627039838,13.95169856956206,70.93783247080401,0.10456696961275752,87.12373752658806,62.14970484629351,0
99.88973013188965,82.57248491281115,39.71686965549543,20.304058944532805,58.40761227378511,50.800011087483504,25.41542738894834,72.78760571658299,64.58773953549856,50.6793156352836,14.70905114799709,71.63860782558619,0.24115557614426744,87.56169399985023,60.87841178251912,1
98.77610303337936,82.17823280599441,37.63746386522107,17.767399489292593,56.29579857302433,50.459984960776694,24.247754889255944,71.9167790296615,64.54778454084172,50.63280828741817,13.268729768255644,70.61744636777733,-1.9276832662925616,86.78381471115576,61.7991265163109,1
97.73571321170424,81.78248543802555,37.22949104839793,17.36999727417599,55.401780693152716,53.453615815321996,28.41762753206091,75.49803554094433,65.3890936677019,52.734997450546615,15.86042141232166,72.78751049668915,0.0967998424024112,90.28279949931208,62.30408779281994,0
98.25332079420707,81.77189673384386,38.67946075888481,19.008319775270245,56.26666089972828,52.24062729040409,27.468722895224012,74.27473469661099,65.1236932000803,52.2818109934701,15.621159169028205,72.66132839815877,-0.3609073726670192,89.90109161267674,62.73294866988536,1
98.61744761794365,82.0799653928726,37.99972304344082,17.61374373144912,55.118062850816,50.95643983668267,25.55128908651095,72.96426993217013,64.79802866849187,51.45673232169406,14.884682879733177,71.84792724116525,0.08885450989564883,88.93211880815845,62.70536373500332,0
97.71263611360149,83.04251644835759,40.23755550554861,20.716233345100807,57.661755612916295,50.853783081927226,25.05946406408296,72.00294123358304,64.98267150319276,50.45365259998186,16.558911374027492,73.19295501010444,2.109176885313884,90.548671323704,63.82252452110879,1
97.14940028236492,81.01955001079105,36.91210925028177,17.450261489099947,55.319823718090326,52.3233606274413,27.66556848001193,74.35250019627408,65.0084830284882,51.55167222629883,14.59972536981498,71.3629324182557,1.9695061902666824,88.63792194467945,66.07201845405862,1
98.0286386918433,82.57812500505361,37.86276212090154,17.304050291292192,54.87252600165371,53.9524637152349,29.210475633957483,76.46009404407559,65.39615736261307,54.61964853980483,16.401359487566097,72.84318528457482,3.2945278423000524,90.745814597112,65.13774307033671,0
95.0045574022432,80.82796683360344,36.04857426965779,16.38062066061467,53.47807399845283,51.47921124141202,26.68488772310911,73.2428288321676,64.78390985703301,51.21461872624344,16.261874120237508,72.89751501634478,2.155106086610881,91.09126909528074,65.35912433338237,0
98.40146363461291,85.15861096391994,38.460352148250344,18.63601839421833,58.81526189824229,53.84969373634889,28.3932790357058,75.46496754079624,65.55690582185555,53.29829142450815,15.571292212471269,72.30073369791155,1.5395770868713703,89.70251208844496,63.87045110234157,0
98.92847533758541,83.00056758051257,40.18307892004078,20.116810198630947,56.97529797044737,53.43275315595115,29.45884115791232,75.833131381222,65.44020828990676,52.87850921098196,15.422135999335904,72.425282268074,-0.3958813201274481,89.64012422340502,61.68761595071933,1
97.63934255136965,83.01143061046608,35.990715298689864,15.351151448838387,54.57578042931375,51.555372698450135,26.02176744792541,73.02287493890769,64.59322608919594,51.166018472592825,15.063158730390684,71.82089956808895,1.9647884788767644,89.13457760609545,65.97768400242818,0
98.87829998047062,82.6361002442197,38.54348828617536,18.464365822021183,56.38493041287777,52.37105293186733,27.18022414351863,74.21306130920813,64.68952735490016,51.480665334598044,14.556300066280574,71.73231781152849,-0.7897028941166019,88.66375267620356,63.52067058249946,0
