0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,label
71.06115004825078,33.97112465834189,10.578083729748034,78.97940268538021,26.826642011207372,30.52868491670021,26.388485833344692,65.83435818337588,73.62723192977438,66.675067740489,21.572293763335,11.516571044759418,15.818086436009695,67.95690168011569,32.2773935445022,0
71.95162274933531,34.43574342871294,11.21542621181367,80.3959903395563,25.526893677784802,33.54963182847658,30.12401974976304,69.13313848748777,75.5945009050056,73.34074664084199,21.236546475450712,10.174539966354457,16.417878249698322,67.09569820132569,32.248560228351245,0
72.45858142233766,36.00466878800378,12.849626394136555,80.67180119899635,26.993998960865806,33.66821613035031,27.232883400877697,68.11020523211249,74.88380429681447,71.83747441608448,21.92072233946325,11.373083909892935,17.19544025325042,68.15569187104096,32.776093787663,0
73.11211142795538,37.42105467538595,14.386401302358456,81.56147081958278,29.871176944931488,31.58917453904453,28.70562215077313,67.52372483999198,74.50032970981323,70.34813615808935,21.8232890590942,12.574450568709645,15.673644106110716,67.54866592321807,31.43441163120275,0
72.9759202548198,36.99140290205101,14.667898288119385,80.14413890748779,27.764993193914886,33.439391297283265,27.673489850938253,68.21321361888457,75.12183603341241,71.58989262495143,21.53969778941372,12.06241462706728,15.773757455681924,67.94861802750604,32.960057311562984,1
71.97166959739295,34.902395494840164,11.924995696025825,79.95797126128919,26.913968252217746,32.24159732159408,26.61955228602324,66.92167486224973,74.91558003809372,67.66544019505626,23.06965204785372,16.035558545934993,19.052351151026613,72.14435965044339,37.37888492152665,0
72.44274941935943,35.75877933088247,12.473213612019766,81.02284012209445,27.27657021633121,33.25872736102253,29.24102927117132,68.69584571291179,75.62645745035044,71.88002120080387,22.790227632647944,13.889450003763573,18.987665132029505,70.97752040998928,36.075530346132815,0
72.25000903614725,35.841485151183385,12.88611721994358,79.97621579136992,27.7154096622302,31.452979044348684,27.258470550061393,66.79192397995654,73.88424053435206,69.42087932040302,22.775965302864517,14.461209556209136,17.622301673266527,69.47119113889318,33.95060027595249,0
70.83775493676427,33.14636086739739,9.721430014840868,78.92726425261819,24.39974738969121,33.194601253386104,27.651171229427124,67.95409364763513,74.77951760389881,71.30987566580141,21.08435890475226,10.46675063524511,16.337397846652063,67.06309301347689,33.02421770234959,1
71.95475032924644,34.28005175389155,11.204971708495203,80.67264936707501,28.912417670277886,33.11882219138529,26.94334008184057,67.57515208973166,75.0743905807054,69.30439411039805,21.07304656581193,11.162461149982216,14.741089152210106,66.89927142106093,31.50676778206091,1
70.53141729887841,33.55958649413202,9.4517618180439,78.89939900409067,24.825355480886053,33.69252134497848,28.63522674872642,68.74598675775779,75.42290554081055,72.69782296905802,21.827594728983623,13.818611097214921,15.88512583035599,69.12590449662457,34.278541863935736,1
70.53077194295008,33.60444350784975,9.82991108649911,78.63585527126322,26.778730104472714,33.090681983482625,29.78631759602825,68.56975608259962,75.39177036641841,72.04188209794884,22.80510154749582,13.940583542020118,19.130137340456642,70.68681695278806,36.21453947642561,1
71.97081857114065,36.12170173389865,12.696420868597741,80.15799780239365,30.06692380457131,33.60139380057928,27.264792676694523,68.0274426423552,75.539250556066,69.760306278029,22.980573507647318,14.659254709716675,17.53616604694514,70.00632612279904,33.801023747756936,0
71.86130155076955,34.33769138293816,11.154092116578317,80.3312678949211,26.52397923641959,32.29460728832282,27.50668005721953,67.86858566906757,74.90754677242325,71.21473532609276,20.646922260985317,10.862273469925167,13.380855626850838,65.61533877611826,30.51308474494473,1
71.20276223062537,33.166625679817216,9.597064899403986,80.01414888649639,26.195023277634803,32.251180907774746,24.215674709492852,66.37998065465426,74.19838939182344,67.78927169672889,21.93036861632278,11.970652395638206,16.88076091246526,68.37507616401032,33.143453352555376,0
70.73842230066322,33.40352153166701,9.840734886306066,78.73378911682882,26.04887055949657,33.65313919555107,27.622461252363205,68.22577590381171,75.62818778341189,70.11015720173529,22.233213119179073,13.302071796907695,17.30304358937044,69.29687404076203,33.73467742690778,1
70.85233134020102,33.61157212784853,10.252252344276002,78.74750301057118,26.49389177234025,32.680538579758824,27.064924687370162,67.4644742250896,74.68177871764433,69.96301701329314,23.063713416584978,14.817597660656867,18.695558835425512,71.0281531210223,35.0749486469822,0
