0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,label
9.783936019942141,82.11870856011231,80.7670291052055,34.100374366859015,43.33050701291586,9.07919658457866,58.20531000290452,45.789390538642905,71.01461889108701,35.287631694422124,44.316932287926996,13.429464303092525,86.42350114307762,55.570126756180144,31.686513536492328,0
9.857189732176533,81.99894768987764,80.04098681024878,34.66945754243057,43.511776315117906,12.360828771265846,59.271806239238174,47.488982250967595,72.76062944952051,36.796069682211694,43.589508060153825,12.56805003649724,86.04678473274794,53.98116769907492,30.26086313708064,0
9.859994472978816,81.47353660872692,81.47431590697613,34.102972055231554,43.9484130971097,10.46599363865925,59.103855381008394,46.7966075627479,72.24913577302864,36.48187113821692,43.23339493100022,11.445434753161626,84.46024899934196,53.180206338619115,28.289303855131248,1
8.843556243577156,80.67306704613597,79.31944954287029,32.52240408615641,40.56010774829583,11.884164761371762,58.629918247920415,47.010852043320725,71.01324845684776,35.46735726890333,44.13459419816065,12.088176071405945,86.46649007198258,53.73264784407436,30.608899346520204,0
10.325212654889308,82.69813345014394,81.74485630970155,34.03307030111727,43.07425924346448,12.317074614138935,59.84752043184297,47.88779906311115,72.58427196491904,36.841912760683975,44.50941677597231,13.119424379401062,86.28038816827869,54.91437996895157,31.208136488018532,1
10.029844530467363,82.26748129425407,81.38364670433005,33.84368097231274,42.756841674359386,10.586815827000859,58.829152860482594,47.260923766694106,72.05067821025973,36.25608517466095,43.33516853748437,12.684409860343244,85.55653351528153,54.468044604041125,30.14340128743337,0
8.885549776482229,79.99823682478933,79.63505584814811,31.821367488097625,40.1811385237459,13.288925612789855,60.21689078876524,48.140462592125886,73.33615354460419,36.87517309712381,43.967105792257655,12.68961926507704,86.36930966811781,54.46698396346599,30.97513720246323,0
10.66709894132595,82.9650151278029,81.74775572577633,35.19215612763554,44.754216635564326,11.623707051387608,56.15490598684646,44.36705680049153,69.68168821467503,33.93250448186249,47.80417016506004,15.251613352458785,87.80577665501998,57.69914566888846,34.49959744195302,1
10.04829866233306,82.4507282909925,81.50664039759316,34.18107828191489,43.79360648495986,9.121455041208774,58.441572016096856,46.802008818419544,71.97961980668316,35.44025714578056,44.488611595790566,11.478057596798461,85.04889582004206,53.736506544882964,29.37292584057541,0
9.942792627119298,81.93024645858543,80.95344537044599,33.443177274898574,41.78838771944861,11.043754069334529,58.67268216339103,46.6920919419429,71.67767933083094,36.07244361938609,45.372329633801975,12.755921601364,86.82302178535303,54.916616531748076,31.835784070613887,1
9.75805493368672,81.5078678961476,81.11514815261266,33.752203779147486,43.2245011467274,9.599301284170362,57.752814004369185,46.017606570337655,71.10389712252629,35.446900040121726,43.74727955114909,12.95380526398246,85.73915394144632,54.735741868914154,30.46764711812991,0
9.36893883056745,81.96187866951392,79.95357861368629,33.23702199833491,41.49391195815928,7.260261843928694,56.65901110178872,44.84463063851079,71.17975498321546,34.945142892235175,44.18911256329942,12.599972404087382,86.19717431610208,54.12654360098172,30.594317866016112,1
8.850419208554035,80.996696518199,79.417864741341,32.95851889686606,42.132368788350504,11.979151160840704,59.61598857826835,47.57874415514907,72.11202397792165,36.28260654803281,43.90738578513811,13.12028899228174,86.68042495506005,54.28160741211293,31.044199338136035,0
10.35242663059666,81.9618713193638,81.4805153490076,34.292688556514136,43.87089963825572,11.665781987563927,57.65093362340711,45.53794654777681,70.53704349663535,34.4861193555258,45.90550247286375,13.5504357404777,85.6221927620837,55.936824465192615,31.225754403428823,0
8.224913432214434,80.63773587954003,77.99403155322659,32.031349546878424,39.759555916299576,10.49745324752447,58.88540721737042,45.89322126250965,71.4311741907397,35.97273326206359,43.71660635956968,11.606590025449734,85.18309044396653,53.96483796775068,29.606474932752704,1
9.278909511559238,81.162629619117,78.26155664888151,32.91990457605887,39.64726415415503,11.55590386944217,59.59516318674688,47.21153171020706,72.57366093645177,36.602289397213895,45.30864163762103,13.079143600206752,86.27988636759136,55.26022498775124,31.459366630981236,0
8.872934267720954,80.64500250584254,78.40448673923251,32.36515792534287,39.75765281629873,9.44594036329844,56.99759606721186,45.45661422074685,70.82388380199555,34.90764271492289,47.8971229298466,15.691861769082408,87.78160761562364,57.4243826945284,34.261461568474964,0
10.077747101674257,80.989556964784,81.24383811439017,33.37206342910796,42.40667761348071,11.541450961468653,59.54019747895116,47.34485823023169,72.33330383508235,36.10094329790585,44.614412035789776,12.042444070583846,85.65656250606237,54.90695977283314,30.746646574796237,0
10.62610209393082,82.72720369508691,82.64722649113139,35.12827218640824,45.46522866903369,10.966683374405596,57.64763349813157,46.891391911143046,70.91913244071772,34.66594282460416,44.41931878589865,12.595391626269311,85.64304904562039,54.809606752424955,30.527872243257388,1
9.84566013226809,82.73438069016451,81.45522907772892,34.49366030739193,44.11541835643107,12.360327057584147,59.90429994604235,47.76339614500615,72.81043911505138,36.46302081391517,44.724112843975995,11.935263107087836,85.4253573131604,54.1884997786281,29.969400015871358,1
10.147412701801551,81.63553301015317,79.90539572791111,33.932356097951995,41.76434197584326,10.180138933331687,58.48236357528095,47.179134921772054,70.96754429034046,34.40938518949221,45.93984567771308,14.705388472621568,88.13809313765141,56.41029983642833,33.942174115887674,0
8.904221437385402,80.43136321365289,78.1842760404528,32.5076765846878,39.706443623453396,12.138576891404714,61.50007822621981,49.07297813304392,73.42816103216772,37.58831568947349,45.455928239125264,13.907701707217873,85.97241623748562,55.68162200049712,31.41007927672979,0
9.447228788069856,81.16738590158445,80.19731917094937,32.97772418993999,41.58311076407824,12.46368574569627,59.39315603063638,46.664134140229514,71.5728457682603,35.9569557820226,45.0486641286446,13.364803806812027,85.69047476996334,55.1205081152063,30.69514823640774,0
10.967765215179961,83.15365227170706,81.77554877303267,35.830278766911704,45.074441449114424,12.300101993483882,60.62856850930374,47.70589932604561,72.99957923780805,37.532670286777744,43.934796752804175,14.234483639012756,87.52994712702082,55.882064059149855,32.87158694760403,1
10.205724732360482,82.53743754136791,80.15519526098373,34.77556295893405,43.18908675674582,13.22900641732413,62.34476305734562,49.36125659104472,74.10845146915193,38.3997874570217,43.49021076270565,11.60279086498348,85.22018453393687,53.630107025258845,29.423779090403613,1
10.323934017124953,81.47400360569033,80.25692600953641,33.9140704564031,41.939962924643105,9.120089688786061,57.255179064002746,45.67820127616943,70.90595055918256,34.66269970844396,45.61427253443095,11.550820323383364,85.18846549503891,53.0647211782847,29.121307224268907,0
9.428059063457882,81.48579854237477,78.42152771477676,33.81538971328324,41.2761914759135,9.982795903632434,58.56715496505024,47.003920180427215,71.77958425274026,35.699592713733175,45.102793310280816,12.927335275572856,85.10708308652177,54.92854888539252,30.161668770200386,1
9.192107673726172,80.85051190740863,79.67806439657231,32.75774672784678,41.34871646596589,8.041686506455356,56.36753884087532,45.75197502284487,70.7127630854117,33.431876864487315,43.653181566112245,11.962821192191699,85.70035441422105,53.94536514385971,30.00411963472987,0
11.497332621770587,83.28615444042903,81.5887443918366,35.973924898475154,44.45608389402791,11.51520449874916,59.88554373352817,47.757842049584205,72.819868903024,36.75923578019251,43.44212289452664,12.980215801251864,86.3865988961997,54.95600667110259,31.257850844547463,0
11.084788206130181,83.64994127301958,83.05302018830386,35.6236097030291,45.57579160744875,12.559632464188025,59.285548154401035,46.767265632755795,71.63413809026744,36.21305200995632,42.506658088770386,11.706405674315512,84.77738916686118,53.47421727783285,28.79719527966116,0
9.53334466040431,81.73789277117653,78.90510027965334,33.257831208492235,40.177384666076186,12.357861408823723,60.997862119777096,47.524824624991034,73.28974018492535,38.20801345359992,45.72784421074257,13.538300074903065,86.9481960018177,55.44458389139725,32.15656561074915,1
10.206946990636297,81.26482822990101,80.35994701901957,33.660018774763266,41.9084041937095,11.455075655386365,58.43160403284579,46.62369855146541,71.53932421291837,35.11384798096397,44.75964891160568,14.297233006849625,87.00263728318136,56.090176499462515,32.48914394980832,1
9.959766137015494,80.79485885943399,81.49234464778651,33.167651854895745,42.60542335235024,8.556574868992865,56.4306241472898,45.63508367801422,69.86611401977193,33.716048808514856,43.46146391171932,11.984842682306535,84.75413223047988,54.16966804750214,29.123984929276787,0
9.599418733390165,81.35800408506354,80.40162360138109,33.48671511695126,42.48884438879854,9.487876650261542,58.13538014644836,46.364905408015424,71.74732576005728,35.86434725799196,46.16344520283593,14.182085786356694,85.82370652977329,55.92851462799713,31.292864722513357,0
8.108987051858827,80.19441495500611,80.95010257063021,31.238622702288428,41.286495264068975,10.926622568951856,59.172584670000646,47.13642220966128,71.9911698501718,35.80073334342511,43.97238123138252,13.748345784943824,86.65778624109711,55.198647084674676,31.67185560060088,1
9.40471086311633,80.7832512632849,80.5010438092657,32.73807466632647,41.391612390268385,10.24807902613068,58.131593056482686,46.824264072238776,71.41452300159436,35.12740286620282,43.103227494941855,12.465870074806814,85.34129717914276,54.26610503551729,29.7898631950993,1
8.868611265475767,80.16426523191953,78.8121830002707,32.18628009484293,40.063295047180794,12.536433810878018,58.41071127021754,45.065791451281655,71.4452951588627,36.681043296020064,44.14152550124613,12.920097736281367,86.62788331099125,54.91672543404426,31.451033243452468,1
9.92344449951096,82.32502671381228,80.78140250502629,34.202807046161965,43.01090270588208,11.35966746798626,59.35786795302023,46.18302449762965,72.16170660079686,36.37179755233989,46.087067400071184,14.063596244007295,85.55933753879148,55.649214519191176,30.88669689577725,0
10.106375574005114,82.26949183936422,80.60787419333312,34.66948709805883,43.82726006872068,11.832111320216189,60.18765210853047,46.895457210610495,72.85133172166695,37.55009513320454,44.544796660918635,12.158161924211994,85.83913499768416,54.726859792960205,30.76940296300659,1
8.523882565117962,79.85331235878671,78.96602261291726,31.22346379572075,38.58828642404921,8.927798552189467,56.551447809634105,45.220627534436396,70.96054340855892,34.7215452922537,44.81966940722845,12.032347505051401,85.13129200058765,54.17652898035754,29.6739448419565,1
9.902098670445461,81.45127963857334,80.96307367566222,33.82954910516799,43.163279991032276,11.739779515423601,59.56859258139801,47.41974257036487,71.88453729786526,36.050948086177385,45.544773135439655,13.449864649769356,85.90928439588913,54.60166081716526,30.57133714389468,1
10.998201082892379,82.87622466858097,83.20203336842589,34.736140628177615,44.66129526370624,12.696273414249205,59.446870061615975,47.23687824636625,72.58927412802113,36.50263506318989,45.39389924504113,11.277754565814725,84.25977776774172,54.29486062709481,29.149893470763807,0
9.370892551195622,81.73498811155963,81.34431312200675,33.35084329189527,42.92637402287728,13.501447537275913,61.58324177433914,47.846325252263476,73.63162917581009,38.22286624687182,44.19250970649997,12.543550984722998,85.1827705853057,54.62279823761486,29.96883682837834,1
10.820796381788131,83.38263938569733,83.0664191894641,35.28799876249697,45.88795355079089,11.337826278571267,59.55469901331954,46.6376470486014,71.86851998160337,37.28422372694444,44.48056309211362,12.50868825944582,86.56221767856131,54.06976584001534,30.96356451337462,1
10.252782880512811,81.81528955115917,82.01119287073213,33.655700544900405,43.02169649077501,11.085137427163296,60.030548277624256,47.912074528254365,72.51808505518758,36.005723577136564,47.04605055123535,13.675286807930071,86.77018128171177,56.27198620488166,32.68182453818153,1
9.261574650163961,81.12992237366291,79.17210263264569,33.377099849220315,41.57970640127778,8.236523380724847,58.825045256425064,46.867671454939654,72.13136095152895,35.98517349702317,42.87390478043964,11.286313542534632,84.84686865246195,53.44000670233944,28.89017926951123,0
9.869139012549544,82.02525104204841,80.4077752637415,33.90512855834492,42.438220275953114,11.23235840240098,57.31800463102172,46.01705367355964,71.15827031628731,34.66852558497038,43.27991569818945,11.934733270220766,86.08146514005806,53.69063396783578,30.244272949091677,1
10.806686642383491,82.76278515071421,81.88254295741625,35.39183549682159,45.09500108070166,9.31764819694475,56.97913993672757,46.05124710966594,70.79149414347813,34.42503542595738,45.26762079256503,14.844483360554706,88.13951346442128,56.066041583600864,33.61490478625436,1
10.852583140320004,82.33261453536933,82.20606624669128,34.94910337395362,44.714432699677836,10.379005119710287,57.488820963289896,46.169533004134635,71.24759700932239,34.939629113766856,46.03320085190977,12.458455294057831,85.74023776636658,54.9268066738309,30.77883736272105,1
8.367462887908218,79.99960446206583,80.01040080105825,31.8801877751674,41.317534789338495,9.166729084626269,59.06628804217621,47.132988349992246,72.27637896693591,35.87161776788663,47.377503967490846,14.730556298853033,87.19921494550726,56.86753351625378,33.357137122214816,0
11.203107227293518,84.03574372396274,82.92117321054597,36.073371870695325,46.29036619544622,10.898297994482755,58.83124538769996,47.05581840462563,71.83287176640647,36.57375341657526,43.71203277994029,11.651146098741407,85.48711434052247,53.991437236390254,29.90772318011184,1
10.404405084616203,83.09450973927336,80.61847286942266,35.22637171580975,43.978265658342075,10.697677262147668,59.18493525817974,47.89929902704328,72.04735640658747,35.78694144822172,44.6285554558081,14.239380691075356,87.3115138726753,56.00661415358634,32.822436584558474,0
9.096711099301363,81.07587460339369,80.45674133652916,33.01956604486683,42.242274285378905,10.026344650633817,58.427132564580276,46.60986322461665,71.67442084621105,35.534050285395324,42.57674744093017,10.787865300558277,84.89398920494725,53.254223842276815,28.85767881085497,1
10.294516900408333,82.12124818719029,82.00971964898321,33.85911851411841,43.174356446363504,11.256322799053068,58.808761516983566,46.36156104016115,72.17344121798237,35.69851563489258,43.788162927951625,11.744081329999174,85.12315655410019,52.973616552421646,28.795280726912264,1
